측정일시,SO2,CO,O3,NO2,PM10,PM25
2022-02-01 04:00:00,0.002,0.3,0.036,0.009,23.0,10.0
2022-02-01 05:00:00,0.003,0.4,0.032,0.012,15.0,10.0
2022-02-01 06:00:00,0.003,0.4,0.032,0.012,19.0,11.0
2022-02-01 07:00:00,0.002,0.4,0.032,0.011,20.0,16.0
2022-02-01 08:00:00,0.003,0.5,0.029,0.014,25.0,20.0
2022-02-01 09:00:00,0.003,0.5,0.031,0.014,28.0,23.0
2022-02-01 10:00:00,0.003,0.6,0.034,0.012,41.0,33.0
2022-02-01 11:00:00,0.003,0.6,0.035,0.011,47.0,42.0
2022-02-01 12:00:00,0.003,0.7,0.038,0.011,57.0,52.0
2022-02-01 13:00:00,0.003,0.7,0.04,0.011,58.0,55.0
2022-02-01 14:00:00,0.003,0.7,0.043,0.011,55.0,53.0
2022-02-01 15:00:00,0.003,0.7,0.045,0.01,54.0,52.0
2022-02-01 16:00:00,0.003,0.7,0.044,0.012,57.0,53.0
2022-02-01 17:00:00,0.003,0.7,0.045,0.012,58.0,54.0
2022-02-01 18:00:00,0.003,0.7,0.04,0.016,58.0,55.0
2022-02-01 19:00:00,0.003,0.7,0.036,0.018,58.0,55.0
2022-02-01 20:00:00,0.003,0.7,0.034,0.017,68.0,62.0
2022-02-01 21:00:00,0.003,0.7,0.031,0.017,67.0,64.0
2022-02-01 22:00:00,0.003,0.7,0.028,0.019,67.0,63.0
2022-02-01 23:00:00,0.003,0.7,0.026,0.02,66.0,58.0
2022-02-02 00:00:00,0.002,0.7,0.026,0.019,68.0,61.0
2022-02-02 01:00:00,0.003,0.6,0.031,0.014,66.0,59.0
2022-02-02 02:00:00,0.003,0.6,0.034,0.011,63.0,56.0
2022-02-02 03:00:00,0.003,0.5,0.036,0.011,51.0,46.0
2022-02-02 04:00:00,0.003,0.5,0.034,0.012,38.0,34.0
2022-02-02 05:00:00,0.003,0.5,0.03,0.016,39.0,32.0
2022-02-02 06:00:00,0.003,0.5,0.034,0.013,36.0,30.0
2022-02-02 07:00:00,0.003,0.5,0.028,0.019,32.0,26.0
2022-02-02 08:00:00,0.002,0.5,0.027,0.02,36.0,31.0
2022-02-02 09:00:00,0.003,0.5,0.032,0.013,33.0,28.0
2022-02-02 10:00:00,0.003,0.4,0.037,0.008,27.0,20.0
2022-02-02 11:00:00,0.003,0.4,0.038,0.008,23.0,19.0
2022-02-02 12:00:00,0.003,0.4,0.038,0.009,20.0,16.0
2022-02-02 13:00:00,0.003,0.4,0.039,0.01,22.0,16.0
2022-02-02 14:00:00,0.003,0.4,0.041,0.009,22.0,15.0
2022-02-02 15:00:00,0.003,0.4,0.042,0.008,16.0,13.0
2022-02-02 16:00:00,0.003,0.3,0.042,0.008,20.0,12.5
2022-02-02 17:00:00,0.003,0.3,0.041,0.009,16.0,12.0
2022-02-02 18:00:00,0.003,0.4,0.038,0.012,15.0,10.0
2022-02-02 19:00:00,0.003,0.4,0.033,0.017,16.0,13.0
2022-02-02 20:00:00,0.003,0.5,0.027,0.023,21.0,17.0
2022-02-02 21:00:00,0.003,0.5,0.021,0.029,20.0,15.0
2022-02-02 22:00:00,0.003,0.5,0.021,0.03,18.0,14.0
2022-02-02 23:00:00,0.003,0.5,0.016,0.034,17.0,13.0
2022-02-03 00:00:00,0.003,0.6,0.011,0.038,18.0,15.0
2022-02-03 01:00:00,0.003,0.5,0.016,0.034,19.0,14.0
2022-02-03 02:00:00,0.003,0.4,0.032,0.015,19.0,13.0
2022-02-03 03:00:00,0.003,0.4,0.039,0.009,17.0,13.0
2022-02-03 04:00:00,0.003,0.4,0.036,0.011,19.0,14.0
2022-02-03 05:00:00,0.003,0.6,0.024,0.024,19.0,15.0
2022-02-03 06:00:00,0.002,0.5,0.01,0.039,18.0,13.0
2022-02-03 07:00:00,0.003,0.7,0.005,0.046,18.0,15.0
2022-02-03 08:00:00,0.002,0.7,0.01,0.041,20.0,14.0
2022-02-03 09:00:00,0.003,0.5,0.029,0.022,18.0,13.0
2022-02-03 10:00:00,0.003,0.5,0.034,0.016,24.0,17.0
2022-02-03 11:00:00,0.004,0.5,0.029,0.022,22.0,18.0
2022-02-03 12:00:00,0.003,0.5,0.034,0.016,27.0,22.0
2022-02-03 13:00:00,0.003,0.4,0.039,0.013,23.0,15.0
2022-02-03 14:00:00,0.004,0.4,0.041,0.011,23.0,19.0
2022-02-03 15:00:00,0.004,0.4,0.04,0.013,25.0,18.0
2022-02-03 16:00:00,0.003,0.4,0.04,0.014,25.0,14.0
2022-02-03 17:00:00,0.003,0.4,0.038,0.014,23.0,16.0
2022-02-03 18:00:00,0.004,0.4,0.035,0.017,24.0,12.0
2022-02-03 19:00:00,0.003,0.5,0.036,0.017,22.0,13.0
2022-02-03 20:00:00,0.003,0.5,0.031,0.022,21.0,15.0
2022-02-03 21:00:00,0.002,0.4,0.037,0.016,21.0,14.0
2022-02-03 22:00:00,0.003,0.4,0.038,0.014,19.0,16.0
2022-02-03 23:00:00,0.003,0.4,0.037,0.014,21.0,17.0
2022-02-04 00:00:00,0.003,0.4,0.039,0.011,23.0,18.0
2022-02-04 01:00:00,0.003,0.4,0.039,0.011,19.0,14.0
2022-02-04 02:00:00,0.003,0.4,0.039,0.012,19.0,13.0
2022-02-04 03:00:00,0.003,0.4,0.037,0.012,20.0,13.0
2022-02-04 04:00:00,0.003,0.5,0.032,0.017,22.0,15.0
2022-02-04 05:00:00,0.003,0.5,0.025,0.024,19.0,13.0
2022-02-04 06:00:00,0.002,0.5,0.017,0.033,20.0,15.0
2022-02-04 07:00:00,0.003,0.5,0.017,0.033,20.0,14.0
2022-02-04 08:00:00,0.003,0.5,0.023,0.028,20.0,14.0
2022-02-04 09:00:00,0.003,0.4,0.03,0.02,18.0,12.0
2022-02-04 10:00:00,0.003,0.4,0.027,0.022,21.0,14.0
2022-02-04 11:00:00,0.003,0.4,0.035,0.014,18.0,11.0
2022-02-04 12:00:00,0.003,0.4,0.037,0.013,18.0,9.0
2022-02-04 13:00:00,0.003,0.4,0.039,0.012,19.0,10.0
2022-02-04 14:00:00,0.003,0.4,0.039,0.011,23.0,13.0
2022-02-04 15:00:00,0.003,0.4,0.036,0.015,24.0,15.0
2022-02-04 16:00:00,0.003,0.4,0.036,0.014,27.0,16.0
2022-02-04 17:00:00,0.003,0.4,0.037,0.014,26.0,14.0
2022-02-04 18:00:00,0.003,0.4,0.034,0.015,28.0,13.0
2022-02-04 19:00:00,0.003,0.4,0.035,0.014,22.0,12.0
2022-02-04 20:00:00,0.003,0.4,0.036,0.009,19.0,9.0
2022-02-04 21:00:00,0.003,0.4,0.037,0.009,21.0,13.0
2022-02-04 22:00:00,0.003,0.4,0.034,0.012,21.0,12.0
2022-02-04 23:00:00,0.003,0.4,0.034,0.012,19.0,13.0
2022-02-05 00:00:00,0.003,0.4,0.034,0.011,22.0,13.0
2022-02-05 01:00:00,0.003,0.4,0.029,0.015,18.0,12.0
2022-02-05 02:00:00,0.003,0.4,0.033,0.011,22.0,13.0
2022-02-05 03:00:00,0.003,0.4,0.032,0.009,19.0,13.0
2022-02-05 04:00:00,0.003,0.4,0.03,0.012,23.0,14.0
2022-02-05 05:00:00,0.003,0.4,0.028,0.013,23.0,15.0
2022-02-05 06:00:00,0.003,0.4,0.026,0.016,22.0,14.0
2022-02-05 07:00:00,0.003,0.4,0.024,0.019,24.0,13.0
2022-02-05 08:00:00,0.003,0.4,0.026,0.016,25.0,13.0
2022-02-05 09:00:00,0.003,0.4,0.028,0.016,26.0,6.0
2022-02-05 10:00:00,0.003,0.4,0.032,0.012,39.0,10.0
2022-02-05 11:00:00,0.003,0.4,0.034,0.01,46.0,12.0
2022-02-05 12:00:00,0.003,0.4,0.037,0.009,45.0,13.0
2022-02-05 13:00:00,0.003,0.4,0.038,0.009,42.0,10.0
2022-02-05 14:00:00,0.003,0.4,0.039,0.008,43.0,13.0
2022-02-05 15:00:00,0.003,0.4,0.04,0.008,41.0,13.0
2022-02-05 16:00:00,0.003,0.4,0.04,0.008,31.0,9.0
2022-02-05 17:00:00,0.003,0.4,0.039,0.009,28.0,13.0
2022-02-05 18:00:00,0.003,0.4,0.036,0.01,25.0,11.0
2022-02-05 19:00:00,0.003,0.4,0.032,0.013,20.0,9.0
2022-02-05 20:00:00,0.003,0.4,0.034,0.011,17.0,12.0
2022-02-05 21:00:00,0.002,0.4,0.032,0.013,18.0,10.0
2022-02-05 22:00:00,0.002,0.4,0.033,0.012,22.0,11.0
2022-02-05 23:00:00,0.003,0.4,0.029,0.017,17.0,10.0
2022-02-06 00:00:00,0.002,0.5,0.025,0.021,20.0,12.0
2022-02-06 01:00:00,0.002,0.5,0.024,0.021,17.0,11.0
2022-02-06 02:00:00,0.003,0.5,0.026,0.019,20.0,16.0
2022-02-06 03:00:00,0.003,0.5,0.027,0.017,20.0,15.0
2022-02-06 04:00:00,0.003,0.5,0.025,0.019,18.0,13.0
2022-02-06 05:00:00,0.002,0.5,0.018,0.027,17.0,12.0
2022-02-06 06:00:00,0.003,0.6,0.018,0.026,20.0,12.0
2022-02-06 07:00:00,0.002,0.8,0.005,0.043,19.0,13.0
2022-02-06 08:00:00,0.003,0.8,0.005,0.048,22.0,14.0
2022-02-06 09:00:00,0.004,0.9,0.009,0.048,22.0,15.0
2022-02-06 10:00:00,0.003,0.5,0.028,0.022,27.0,18.0
2022-02-06 11:00:00,0.003,0.4,0.036,0.012,26.0,11.0
2022-02-06 12:00:00,0.003,0.3,0.041,0.009,26.0,10.0
2022-02-06 13:00:00,0.003,0.3,0.042,0.007,22.0,11.0
2022-02-06 14:00:00,0.003,0.4,0.042,0.007,24.0,10.0
2022-02-06 15:00:00,0.003,0.4,0.043,0.008,27.0,12.0
2022-02-06 16:00:00,0.003,0.4,0.043,0.01,28.0,14.0
2022-02-06 17:00:00,0.003,0.4,0.041,0.01,28.0,15.0
2022-02-06 18:00:00,0.003,0.4,0.038,0.012,20.0,11.0
2022-02-06 19:00:00,0.003,0.4,0.036,0.013,18.0,9.0
2022-02-06 20:00:00,0.003,0.4,0.034,0.015,22.0,11.0
2022-02-06 21:00:00,0.003,0.4,0.037,0.01,18.0,10.0
2022-02-06 22:00:00,0.003,0.4,0.038,0.008,19.0,12.0
2022-02-06 23:00:00,0.003,0.4,0.036,0.012,18.0,12.0
2022-02-07 00:00:00,0.003,0.4,0.031,0.016,23.0,15.0
2022-02-07 01:00:00,0.003,0.5,0.028,0.019,21.0,15.0
2022-02-07 02:00:00,0.003,0.5,0.025,0.021,20.0,12.0
2022-02-07 03:00:00,0.003,0.5,0.025,0.022,19.0,13.0
2022-02-07 04:00:00,0.003,0.5,0.022,0.025,22.0,16.0
2022-02-07 05:00:00,0.003,0.6,0.016,0.031,19.0,14.0
2022-02-07 06:00:00,0.003,0.6,0.005,0.047,23.0,15.0
2022-02-07 07:00:00,0.003,0.8,0.003,0.055,22.0,17.0
2022-02-07 08:00:00,0.004,0.9,0.004,0.057,26.0,19.0
2022-02-07 09:00:00,0.004,0.8,0.007,0.048,28.0,18.0
2022-02-07 10:00:00,0.004,0.8,0.009,0.047,37.0,24.0
2022-02-07 11:00:00,0.004,0.8,0.01,0.047,38.0,24.0
2022-02-07 12:00:00,0.004,0.7,0.015,0.04,38.0,22.0
2022-02-07 13:00:00,0.004,0.6,0.019,0.036,35.0,20.0
2022-02-07 14:00:00,0.004,0.4,0.035,0.017,34.0,19.0
2022-02-07 15:00:00,0.0036666666666666666,0.43333333333333335,0.032,0.018333333333333333,34.75,20.0
2022-02-07 16:00:00,0.0033333333333333335,0.4666666666666667,0.029,0.01966666666666667,35.5,21.0
2022-02-07 17:00:00,0.003,0.5,0.026,0.021,36.25,22.0
2022-02-07 18:00:00,0.003,0.6,0.024,0.026,37.0,23.0
2022-02-07 19:00:00,0.004,0.6,0.023,0.027,36.0,24.0
2022-02-07 20:00:00,0.003,0.5,0.025,0.025,31.0,21.0
2022-02-07 21:00:00,0.003,0.5,0.023,0.027,25.0,16.0
2022-02-07 22:00:00,0.003,0.5,0.021,0.028,26.0,16.0
2022-02-07 23:00:00,0.003,0.6,0.016,0.033,26.0,18.0
2022-02-08 00:00:00,0.003,0.6,0.016,0.033,28.0,17.0
2022-02-08 01:00:00,0.003,0.6,0.011,0.038,26.0,19.0
2022-02-08 02:00:00,0.003,0.7,0.006,0.044,27.0,22.0
2022-02-08 03:00:00,0.003,0.7,0.003,0.05,25.0,20.0
2022-02-08 04:00:00,0.003,0.8,0.002,0.052,25.0,21.0
2022-02-08 05:00:00,0.004,0.9,0.002,0.055,26.0,20.0
2022-02-08 06:00:00,0.003,1.0,0.002,0.058,29.0,23.0
2022-02-08 07:00:00,0.004,1.0,0.002,0.059,29.0,22.0
2022-02-08 08:00:00,0.004,1.0,0.003,0.057,33.0,24.0
2022-02-08 09:00:00,0.004,1.0,0.004,0.059,39.0,27.0
2022-02-08 10:00:00,0.004,0.9,0.01,0.051,41.0,29.0
2022-02-08 11:00:00,0.004,0.5,0.028,0.024,28.0,20.0
2022-02-08 12:00:00,0.004,0.5,0.032,0.02,28.0,17.0
2022-02-08 13:00:00,0.003,0.4,0.034,0.019,28.0,20.0
2022-02-08 14:00:00,0.003,0.4,0.038,0.016,26.0,18.0
2022-02-08 15:00:00,0.003,0.4,0.039,0.015,23.0,17.0
2022-02-08 16:00:00,0.003,0.4,0.039,0.015,28.0,16.0
2022-02-08 17:00:00,0.004,0.5,0.033,0.021,29.0,18.0
2022-02-08 18:00:00,0.004,0.5,0.029,0.026,28.0,18.0
2022-02-08 19:00:00,0.003,0.5,0.031,0.022,32.0,21.0
2022-02-08 20:00:00,0.004,0.5,0.028,0.028,31.0,22.0
2022-02-08 21:00:00,0.003,0.5,0.031,0.022,25.0,20.0
2022-02-08 22:00:00,0.002,0.5,0.029,0.024,22.0,18.0
2022-02-08 23:00:00,0.003,0.8,0.005,0.054,20.0,17.0
2022-02-09 00:00:00,0.003,0.9,0.002,0.06,26.0,20.0
2022-02-09 01:00:00,0.003,0.8,0.002,0.06,27.0,21.0
2022-02-09 02:00:00,0.003,0.9,0.002,0.057,30.0,23.0
2022-02-09 03:00:00,0.003,0.8,0.002,0.056,31.0,23.0
2022-02-09 04:00:00,0.003,0.8,0.002,0.054,33.0,24.0
2022-02-09 05:00:00,0.004,0.9,0.002,0.054,29.0,24.0
2022-02-09 06:00:00,0.004,0.9,0.002,0.054,29.0,26.0
2022-02-09 07:00:00,0.004,0.9,0.002,0.054,32.0,26.0
2022-02-09 08:00:00,0.003,0.9,0.004,0.053,35.0,26.0
2022-02-09 09:00:00,0.004,0.8,0.007,0.05,34.0,27.0
2022-02-09 10:00:00,0.004,0.8,0.011,0.046,44.0,32.0
2022-02-09 11:00:00,0.004,0.8,0.016,0.048,43.0,31.0
2022-02-09 12:00:00,0.004,0.6,0.024,0.034,45.0,32.0
2022-02-09 13:00:00,0.003,0.5,0.032,0.026,30.0,21.0
2022-02-09 14:00:00,0.004,0.6,0.027,0.033,28.0,23.0
2022-02-09 15:00:00,0.004,0.6,0.023,0.037,35.0,24.0
2022-02-09 16:00:00,0.004,0.6,0.019,0.041,37.0,24.0
2022-02-09 17:00:00,0.004,0.6,0.013,0.047,39.0,25.0
2022-02-09 18:00:00,0.004,0.6,0.009,0.051,41.0,30.0
2022-02-09 19:00:00,0.004,0.6,0.017,0.042,37.0,26.0
2022-02-09 20:00:00,0.003,0.6,0.026,0.033,42.0,29.0
2022-02-09 21:00:00,0.003,0.5,0.027,0.029,38.0,28.0
2022-02-09 22:00:00,0.003,0.5,0.027,0.027,39.0,28.0
2022-02-09 23:00:00,0.003,0.6,0.019,0.035,39.0,30.0
2022-02-10 00:00:00,0.003,0.7,0.015,0.04,36.0,30.0
2022-02-10 01:00:00,0.003,0.7,0.015,0.04,35.0,28.0
2022-02-10 02:00:00,0.003,0.8,0.003,0.053,36.0,30.0
2022-02-10 03:00:00,0.003,0.7,0.009,0.045,37.0,29.0
2022-02-10 04:00:00,0.003,0.7,0.015,0.035,37.0,29.0
2022-02-10 05:00:00,0.003,0.8,0.003,0.05,36.0,29.0
2022-02-10 06:00:00,0.003,0.9,0.003,0.051,36.0,29.0
2022-02-10 07:00:00,0.003,1.1,0.002,0.058,41.0,31.0
2022-02-10 08:00:00,0.004,1.2,0.004,0.059,47.0,35.0
2022-02-10 09:00:00,0.004,1.2,0.006,0.063,45.0,35.0
2022-02-10 10:00:00,0.005,0.9,0.019,0.045,54.0,47.0
2022-02-10 11:00:00,0.005,0.6,0.04,0.021,50.0,36.0
2022-02-10 12:00:00,0.004,0.6,0.037,0.026,49.0,36.0
2022-02-10 13:00:00,0.004,0.6,0.039,0.024,45.0,33.0
2022-02-10 14:00:00,0.004,0.5,0.047,0.014,33.0,29.0
2022-02-10 15:00:00,0.005,0.5,0.048,0.015,40.0,28.0
2022-02-10 16:00:00,0.004,0.6,0.048,0.016,53.0,30.0
2022-02-10 17:00:00,0.004,0.6,0.042,0.023,51.0,36.0
2022-02-10 18:00:00,0.004,0.6,0.034,0.029,48.0,36.0
2022-02-10 19:00:00,0.004,0.8,0.025,0.039,52.0,38.0
2022-02-10 20:00:00,0.003,0.7,0.023,0.038,55.0,41.0
2022-02-10 21:00:00,0.003,0.7,0.025,0.036,51.0,39.0
2022-02-10 22:00:00,0.003,0.7,0.022,0.038,53.0,43.0
2022-02-10 23:00:00,0.003,0.8,0.018,0.04,55.0,43.0
2022-02-11 00:00:00,0.003,0.8,0.011,0.048,61.0,47.0
2022-02-11 01:00:00,0.003,1.0,0.003,0.058,66.0,56.0
2022-02-11 02:00:00,0.003,1.0,0.002,0.063,71.0,60.0
2022-02-11 03:00:00,0.003,1.1,0.002,0.063,63.0,54.0
2022-02-11 04:00:00,0.004,1.1,0.002,0.065,61.0,52.0
2022-02-11 05:00:00,0.003,1.2,0.002,0.064,59.0,50.0
2022-02-11 06:00:00,0.004,1.1,0.002,0.064,63.0,53.0
2022-02-11 07:00:00,0.004,1.2,0.003,0.066,63.0,54.0
2022-02-11 08:00:00,0.004,1.1,0.004,0.062,70.0,62.0
2022-02-11 09:00:00,0.004,1.1,0.007,0.058,73.0,59.0
2022-02-11 10:00:00,0.005,1.2,0.008,0.064,88.0,69.0
2022-02-11 11:00:00,0.005,1.2,0.01,0.068,94.0,77.0
2022-02-11 12:00:00,0.006,1.0,0.019,0.062,102.0,83.0
2022-02-11 13:00:00,0.005,0.7,0.04,0.038,94.0,76.0
2022-02-11 14:00:00,0.005,0.7,0.046,0.031,92.0,75.0
2022-02-11 15:00:00,0.005,0.6,0.05,0.029,79.0,62.0
2022-02-11 16:00:00,0.005,0.7,0.045,0.039,95.0,73.0
2022-02-11 17:00:00,0.005,0.7,0.046,0.035,97.0,79.0
2022-02-11 18:00:00,0.004,0.8,0.038,0.041,95.0,81.0
2022-02-11 19:00:00,0.004,0.8,0.033,0.043,85.0,72.0
2022-02-11 20:00:00,0.005,0.8,0.043,0.03,95.0,77.0
2022-02-11 21:00:00,0.003,0.9,0.024,0.046,91.0,81.0
2022-02-11 22:00:00,0.004,0.8,0.021,0.047,106.0,95.0
2022-02-11 23:00:00,0.004,0.8,0.022,0.048,99.0,84.0
2022-02-12 00:00:00,0.003,0.9,0.02,0.048,103.0,94.0
2022-02-12 01:00:00,0.003,0.9,0.032,0.036,110.0,97.0
2022-02-12 02:00:00,0.004,0.9,0.024,0.043,112.0,97.0
2022-02-12 03:00:00,0.004,0.9,0.025,0.038,105.0,97.0
2022-02-12 04:00:00,0.003,0.9,0.026,0.033,118.0,107.0
2022-02-12 05:00:00,0.003,0.9,0.011,0.049,118.0,103.0
2022-02-12 06:00:00,0.003,0.9,0.016,0.046,112.0,97.0
2022-02-12 07:00:00,0.003,0.9,0.013,0.05,110.0,93.0
2022-02-12 08:00:00,0.003,0.9,0.017,0.045,115.0,95.0
2022-02-12 09:00:00,0.004,0.9,0.025,0.04,108.0,91.0
2022-02-12 10:00:00,0.004,0.9,0.03,0.034,108.0,86.0
2022-02-12 11:00:00,0.004,0.8,0.032,0.035,97.0,81.0
2022-02-12 12:00:00,0.004,0.8,0.035,0.035,96.0,81.0
2022-02-12 13:00:00,0.004,0.7,0.037,0.031,88.0,74.0
2022-02-12 14:00:00,0.004,0.5,0.048,0.017,67.0,54.0
2022-02-12 15:00:00,0.004,0.5,0.048,0.017,55.0,40.0
2022-02-12 16:00:00,0.004,0.5,0.048,0.017,56.0,44.0
2022-02-12 17:00:00,0.004,0.5,0.045,0.018,51.0,39.0
2022-02-12 18:00:00,0.003,0.6,0.034,0.029,42.0,33.0
2022-02-12 19:00:00,0.004,0.9,0.013,0.049,48.0,35.0
2022-02-12 20:00:00,0.004,0.9,0.004,0.058,54.0,39.0
2022-02-12 21:00:00,0.004,1.0,0.007,0.052,49.0,36.0
2022-02-12 22:00:00,0.004,1.1,0.003,0.058,52.0,38.0
2022-02-12 23:00:00,0.004,0.9,0.004,0.055,49.0,36.0
2022-02-13 00:00:00,0.004,0.9,0.003,0.058,51.0,36.0
2022-02-13 01:00:00,0.004,0.9,0.003,0.056,52.0,38.0
2022-02-13 02:00:00,0.004,0.8,0.005,0.051,53.0,40.0
2022-02-13 03:00:00,0.003,0.8,0.006,0.048,51.0,41.0
2022-02-13 04:00:00,0.003,0.8,0.006,0.047,54.0,43.0
2022-02-13 05:00:00,0.004,0.8,0.006,0.045,53.0,43.0
2022-02-13 06:00:00,0.004,0.8,0.005,0.047,55.0,46.0
2022-02-13 07:00:00,0.004,0.8,0.009,0.043,57.0,46.0
2022-02-13 08:00:00,0.004,0.8,0.008,0.044,59.0,48.0
2022-02-13 09:00:00,0.004,0.9,0.015,0.037,63.0,48.0
2022-02-13 10:00:00,0.004,0.7,0.027,0.029,69.0,53.0
2022-02-13 11:00:00,0.004,0.6,0.036,0.024,64.0,51.0
2022-02-13 12:00:00,0.004,0.5,0.044,0.019,57.0,44.0
2022-02-13 13:00:00,0.004,0.5,0.043,0.019,51.0,38.0
2022-02-13 14:00:00,0.004,0.6,0.035,0.027,57.0,42.0
2022-02-13 15:00:00,0.004,0.5,0.045,0.018,63.0,49.0
2022-02-13 16:00:00,0.004,0.5,0.051,0.016,52.0,38.0
2022-02-13 17:00:00,0.004,0.5,0.046,0.018,54.0,42.0
2022-02-13 18:00:00,0.004,0.5,0.038,0.023,54.0,43.0
2022-02-13 19:00:00,0.004,0.5,0.034,0.028,46.0,36.0
2022-02-13 20:00:00,0.003,0.5,0.034,0.026,43.0,34.0
2022-02-13 21:00:00,0.003,0.5,0.028,0.03,38.0,29.0
2022-02-13 22:00:00,0.004,0.5,0.031,0.022,33.0,26.0
2022-02-13 23:00:00,0.003,0.5,0.024,0.029,28.0,21.0
2022-02-14 00:00:00,0.003,0.5,0.023,0.029,26.0,17.0
2022-02-14 01:00:00,0.004,0.6,0.021,0.029,23.0,18.0
2022-02-14 02:00:00,0.003,0.6,0.021,0.027,20.0,16.0
2022-02-14 03:00:00,0.003,0.6,0.017,0.03,18.0,14.0
2022-02-14 04:00:00,0.003,0.6,0.009,0.038,20.0,16.0
2022-02-14 05:00:00,0.003,0.6,0.007,0.042,15.0,13.0
2022-02-14 06:00:00,0.003,0.7,0.003,0.049,18.0,16.0
2022-02-14 07:00:00,0.003,0.8,0.003,0.053,20.0,18.0
2022-02-14 08:00:00,0.004,0.8,0.004,0.051,22.0,18.0
2022-02-14 09:00:00,0.003,0.7,0.007,0.046,19.0,14.0
2022-02-14 10:00:00,0.004,0.8,0.007,0.05,27.0,18.0
2022-02-14 11:00:00,0.004,0.8,0.01,0.048,34.0,24.0
2022-02-14 12:00:00,0.004,0.7,0.017,0.046,43.0,33.0
2022-02-14 13:00:00,0.004,0.7,0.034,0.036,68.0,52.0
2022-02-14 14:00:00,0.004,0.7,0.048,0.026,93.0,73.0
2022-02-14 15:00:00,0.003,0.6,0.036,0.028,89.0,64.0
2022-02-14 16:00:00,0.003,0.7,0.039,0.026,73.0,52.0
2022-02-14 17:00:00,0.003,0.7,0.035,0.026,60.0,51.0
2022-02-14 18:00:00,0.003,0.7,0.033,0.021,39.0,36.0
2022-02-14 19:00:00,0.003,0.7,0.032,0.019,46.0,42.0
2022-02-14 20:00:00,0.003,0.6,0.034,0.016,58.0,49.0
2022-02-14 21:00:00,0.003,0.6,0.033,0.016,53.0,45.0
2022-02-14 22:00:00,0.002,0.6,0.036,0.012,56.0,49.0
2022-02-14 23:00:00,0.003,0.6,0.037,0.012,54.0,48.0
2022-02-15 00:00:00,0.003,0.5,0.041,0.009,56.0,51.0
2022-02-15 01:00:00,0.003,0.5,0.041,0.01,44.0,40.0
2022-02-15 02:00:00,0.003,0.5,0.04,0.009,44.0,40.0
2022-02-15 03:00:00,0.002,0.5,0.038,0.01,45.0,40.0
2022-02-15 04:00:00,0.002,0.4,0.036,0.01,47.0,41.0
2022-02-15 05:00:00,0.003,0.4,0.032,0.012,42.0,36.0
2022-02-15 06:00:00,0.003,0.4,0.028,0.017,41.0,34.0
2022-02-15 07:00:00,0.002,0.5,0.026,0.018,37.0,29.0
2022-02-15 08:00:00,0.002,0.5,0.026,0.018,41.0,31.0
2022-02-15 09:00:00,0.003,0.5,0.026,0.019,40.0,28.0
2022-02-15 10:00:00,0.003,0.4,0.028,0.017,43.0,29.0
2022-02-15 11:00:00,0.003,0.5,0.03,0.017,40.0,28.0
2022-02-15 12:00:00,0.003,0.5,0.033,0.015,41.0,27.0
2022-02-15 13:00:00,0.003,0.5,0.035,0.015,38.0,27.0
2022-02-15 14:00:00,0.003,0.4,0.036,0.014,35.0,24.0
2022-02-15 15:00:00,0.003,0.4,0.035,0.014,33.0,22.0
2022-02-15 16:00:00,0.003,0.4,0.032,0.018,31.0,18.0
2022-02-15 17:00:00,0.003,0.4,0.032,0.018,28.0,16.0
2022-02-15 18:00:00,0.003,0.4,0.034,0.015,25.0,14.0
2022-02-15 19:00:00,0.003,0.4,0.034,0.014,22.0,14.0
2022-02-15 20:00:00,0.003,0.4,0.034,0.015,22.0,11.0
2022-02-15 21:00:00,0.003,0.4,0.034,0.013,18.0,12.0
2022-02-15 22:00:00,0.003,0.4,0.035,0.012,24.0,15.0
2022-02-15 23:00:00,0.003,0.4,0.037,0.01,24.0,19.0
2022-02-16 00:00:00,0.002,0.4,0.037,0.011,29.0,22.0
2022-02-16 01:00:00,0.003,0.4,0.036,0.011,24.0,21.0
2022-02-16 02:00:00,0.003,0.4,0.035,0.012,26.0,22.0
2022-02-16 03:00:00,0.003,0.4,0.035,0.01,25.0,22.0
2022-02-16 04:00:00,0.002,0.5,0.031,0.012,25.0,25.0
2022-02-16 05:00:00,0.003,0.5,0.029,0.013,29.0,25.0
2022-02-16 06:00:00,0.003,0.5,0.024,0.018,31.0,26.0
2022-02-16 07:00:00,0.003,0.5,0.025,0.017,32.0,28.0
2022-02-16 08:00:00,0.003,0.5,0.026,0.015,31.0,27.0
2022-02-16 09:00:00,0.003,0.5,0.027,0.015,31.0,25.0
2022-02-16 10:00:00,0.003,0.5,0.031,0.013,33.0,27.0
2022-02-16 11:00:00,0.003,0.5,0.033,0.013,31.0,24.0
2022-02-16 12:00:00,0.003,0.4,0.035,0.011,31.0,26.0
2022-02-16 13:00:00,0.003,0.4,0.037,0.01,31.0,24.0
2022-02-16 14:00:00,0.003,0.4,0.038,0.01,31.0,22.0
2022-02-16 15:00:00,0.003,0.4,0.037,0.012,35.0,24.0
2022-02-16 16:00:00,0.003,0.4,0.036,0.012,38.0,22.0
2022-02-16 17:00:00,0.003,0.4,0.034,0.013,27.0,14.0
2022-02-16 18:00:00,0.003,0.4,0.032,0.016,25.0,14.0
2022-02-16 19:00:00,0.003,0.4,0.033,0.012,22.0,14.0
